county,state,area mi2,Wind Capacity Intensity (MW / 1000 sq mile),Wind Project Intensity (Projects / 1000 sq mile),GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Solar MW 1000 sq mile,Solar Projects 1000 sq mile,No. of Private Schools,Median Income,Total Unemployment,Unemployment Rate,Hispanic/Latino,White,Black/African American,American Indian/Alaska Native,Asian,Native Hawaiian/Other Pacific Islander,Others,democrat_percentage_vote,republican_percentage_vote,green_percentage_vote,libertarian_percentage_vote,other_percentage_vote,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25+ Less than 9th grade,"25+ 9th to 12th grade, no diploma",25+ High school graduate,"25+ Some college, no degree",25+ Associate's degree,25+ Bachelor's degree,25+ Graduate or professional degree,25+ High school graduate or higher,25+ Bachelor's degree or higher
Holt,Missouri,470.3949741922001,0.0,0.0,442.51,332.13,498.91,463.85,417.96,411.25,0.0,0.0,,52500,3512,3.9,0.01586549846080985,0.9452995500828795,0.000947193937958797,0.007103954534690978,0.0004735969689793985,0.0,0.029599810561212407,0.14425949637217242,0.8433632095603927,0.002134016218523261,0.009816474605207,0.0004268032437046522,10.6,63.4,24.0,2.1,1.7,4.6,45.1,21.4,6.1,13.3,7.7,93.6,21.1
Howard,Missouri,471.5084880394888,0.0,0.0,476.85,455.51,489.86,467.1,487.24,469.68,0.0,0.0,,58596,8184,4.5,0.020490592059895577,0.8694709880799921,0.0533937543099202,0.0033494237020983155,0.002659836469313368,0.0002955373854792631,0.04856664368042558,0.2774941084053417,0.6977611940298507,0.002945797329143755,0.020816967792615867,0.0009819324430479183,5.9,16.4,69.2,8.5,3.8,7.7,35.0,19.4,7.7,15.0,11.4,88.5,26.4
Howell,Missouri,928.4007316683424,0.0,0.0,1282.94,1329.01,1344.64,1348.09,1359.09,1355.66,0.0,0.0,,43200,31573,5.5,0.022540880503144654,0.9049559748427672,0.004528301886792453,0.006666666666666667,0.005459119496855346,0.0004276729559748428,0.054062893081761,0.17254691689008042,0.8139946380697051,0.0017694369973190347,0.010563002680965147,0.001126005361930295,22.3,41.4,34.6,1.7,3.4,10.4,40.7,20.2,7.3,10.7,7.3,86.2,18.0
Iron,Missouri,552.0107008713379,0.0,0.0,668.27,695.35,702.61,741.74,731.12,638.33,0.0,0.0,,44717,7735,3.3,0.018559295375904374,0.9019607843137255,0.0142602495543672,0.0062912865681031774,0.0035650623885918,0.0002097095522701059,0.052741952395931636,0.20579268292682926,0.7831010452961672,0.002395470383275261,0.007186411149825784,0.001524390243902439,20.7,36.3,39.6,3.4,5.9,7.8,37.9,20.8,8.7,11.5,7.3,86.3,18.8
Jackson,Missouri,616.4091422099141,0.0,0.0,74725.25,75905.34,77811.47,75768.9,79520.68,81057.08,0.018656439712705867,0.0032445982109053683,42.0,60800,567568,4.9,0.10845589260517231,0.5849688512612868,0.21826704814808617,0.0037827452161449185,0.020888059743113536,0.0024079620303288883,0.05726822494018438,0.4693154395218361,0.509841256911281,0.003451822134427598,0.01579284994246963,0.0015986314899856429,11.1,38.5,36.3,14.1,2.7,5.5,28.4,22.6,7.7,20.7,12.3,91.7,33.0
Jasper,Missouri,641.3861013564025,0.0,0.0,8706.49,8626.36,8589.91,8174.42,8542.34,8578.42,0.0035859835364937948,0.0015591232767364327,6.0,51876,95886,4.1,0.09267601274020251,0.7851679279249925,0.018409755541254957,0.015428352652715438,0.012145551111509355,0.0035842001938726467,0.06970454786129145,0.25880577628361856,0.7206601466992665,0.0030753361858190708,0.01646546454767726,0.000993276283618582,13.6,34.3,43.0,9.1,3.6,8.1,35.0,21.6,6.9,17.1,7.7,88.3,24.7
Jefferson,Missouri,664.146800238883,0.0,0.0,7923.24,7933.35,7972.22,7856.79,8150.55,7869.23,0.0,0.0,7.0,71285,181316,3.8,0.024486303635457507,0.8965683009980638,0.010121769964584831,0.002721190443637839,0.008110647043516996,0.0003131353670960885,0.05616589999955897,0.32156691347867816,0.6602735499794323,0.002862333744686686,0.0140117235705471,0.0012854792266556972,12.6,37.9,39.6,9.9,2.1,6.7,32.2,23.7,12.6,15.3,7.5,91.2,22.8
Johnson,Missouri,833.053521290847,0.0,0.0,2243.09,2235.14,2222.74,2242.92,2248.81,2270.48,0.0,0.0,1.0,59952,43416,4.8,0.04804398940995686,0.8223020383981634,0.0427489678410753,0.004795141910280859,0.015200044433747431,0.003887952900227723,0.06028178401495936,0.30160446308869954,0.6698525277861869,0.0028975478960342515,0.0239588288716862,0.001686632357393072,4.4,31.7,56.9,7.0,2.8,4.8,33.4,20.4,10.1,16.1,12.4,92.4,28.4
Knox,Missouri,506.8151264956789,0.0,0.0,223.89,206.69,251.95,245.91,236.14,216.7,0.0,0.0,,40814,3009,2.1,0.006143162393162393,0.9543269230769231,0.005341880341880342,0.0013354700854700855,0.004807692307692308,0.0,0.025106837606837608,0.18338727076591155,0.8015102481121898,0.0,0.014023732470334413,0.0010787486515641855,53.7,10.6,32.8,2.9,6.8,8.0,43.5,16.1,9.6,9.8,6.2,85.2,16.0
Laclede,Missouri,767.9420455271539,0.0,0.0,1493.58,1509.84,1619.66,1631.75,1753.17,1793.91,0.0032554539949481145,0.0013021815979792457,,46968,28081,5.9,0.02649907045145537,0.9013013679624851,0.007269902050556342,0.005466300396792364,0.005272066372540858,0.00047171120175365576,0.052026970781653206,0.16554516762936938,0.8195081283868278,0.002143750372178884,0.010778300482343834,0.002024653129280057,16.7,48.8,32.2,2.3,3.7,9.0,41.0,21.1,8.3,11.7,5.2,87.3,16.9
Lafayette,Missouri,639.0649194728896,0.0,0.0,1325.46,1288.68,1276.1,1309.76,1363.51,1331.95,0.003911965629504492,0.0015647862518017967,5.0,70969,26297,2.4,0.03174266310938637,0.8869755032743148,0.020343196701430998,0.004183846713558089,0.003486538927965074,0.0003638127577007034,0.05032743148193063,0.26221049545587805,0.719613016710642,0.0023453532688361184,0.014072119613016711,0.001759014951627089,13.5,45.4,37.8,3.3,2.6,5.7,42.2,19.9,6.8,14.4,8.5,91.7,22.9
Lawrence,Missouri,613.4702619863291,243.5325870829731,1.6300708640091905,1444.84,1606.66,1432.85,1345.34,1422.85,1577.18,0.0,0.0,4.0,46923,29763,5.2,0.0786031946527723,0.8526354569616589,0.0035262229941317334,0.00876292729138707,0.00449988158206363,0.0010526038788452935,0.050288150311833896,0.1795029321418598,0.8056967327562133,0.0021781625244345153,0.011281764870148004,0.0013404077073443173,22.3,46.9,27.5,3.4,5.0,9.1,40.1,24.2,6.1,10.9,4.5,85.8,15.3
Lewis,Missouri,510.8335634426181,0.0,0.0,419.39,459.7,450.9,444.0,474.76,451.22,0.0,0.0,1.0,46250,8132,5.9,0.01644736842105263,0.9285287081339713,0.018440988835725678,0.0029904306220095694,0.0021929824561403508,0.0,0.02970494417862839,0.2134953352137123,0.7708830548926014,0.0013018008244738556,0.013234975048817531,0.0010848340203948796,10.8,30.7,54.8,3.7,3.0,10.6,44.4,20.5,6.5,10.5,4.5,86.4,15.0
Lincoln,Missouri,640.4639570495511,0.0,0.0,1888.34,1896.74,1999.93,1953.54,2047.28,1975.12,0.0,0.0,4.0,76622,46872,3.4,0.02586698895491322,0.8905059254036995,0.017994427099070065,0.0032396683116795917,0.0039446738510088295,0.00045321784671165273,0.05678651760835264,0.2276862636983941,0.7529119856640706,0.002343373078778689,0.01550761596250603,0.001550761596250603,13.5,43.8,39.0,3.8,2.2,7.0,40.4,22.6,9.4,13.1,5.2,90.7,18.3
Linn,Missouri,621.2545390020897,0.0,0.0,650.36,663.99,662.07,645.45,647.73,618.19,0.0,0.0,2.0,54245,9517,2.8,0.024338891696142832,0.9286676772780865,0.005642580427825501,0.002610746168098366,0.0018527876031665825,0.0005053057099545225,0.03495031160518781,0.22266852951449528,0.7619629758994062,0.002968913726859937,0.012050296891372686,0.00034928396786587494,24.6,37.6,32.9,4.9,2.8,6.8,46.2,16.9,7.7,12.7,6.9,90.4,19.6
Livingston,Missouri,538.4876424509149,0.0,0.0,1051.51,1049.64,1075.56,1046.55,1059.45,1026.17,0.004642632073451684,0.0018570528293806736,1.0,54309,11508,3.0,0.016418218039431203,0.9183210826406539,0.021639073985024387,0.003228687229511575,0.005976506148244831,0.00034347736484165696,0.03256165418698908,0.20864160994377035,0.7793725954424386,0.0020716188221367266,0.008434448061556674,0.001479727730097662,18.4,33.2,43.9,4.5,3.7,8.8,41.0,17.5,9.5,11.9,7.5,87.5,19.5
McDonald,Missouri,539.6060881166247,0.0,0.0,1375.11,1436.32,1326.21,1295.39,1349.52,1577.22,0.0,0.0,,43086,18209,5.9,0.12092863579796592,0.7152297987383599,0.018066343389263186,0.02115607432519418,0.016135261554306314,0.037248422949834784,0.06853194867613611,,,,,,26.5,46.6,21.9,5.0,9.7,11.1,40.5,19.1,7.9,8.7,3.2,79.3,11.8
Macon,Missouri,812.5946340685283,0.0,0.0,747.48,734.62,700.96,651.15,707.58,702.01,0.003445752510056408,0.0012306258964487173,2.0,48583,12101,3.8,0.01814714971398514,0.9059109737655335,0.01965941219015057,0.0016437635610493787,0.005523045565125912,0.0002630021697679006,0.046814386218686305,0.2120980091883614,0.7753956100051046,0.001403777437468096,0.009954058192955589,0.0011485451761102604,10.0,46.7,35.5,7.8,2.2,6.6,45.2,19.8,8.8,12.6,4.9,91.3,17.5
Madison,Missouri,497.56698276436686,0.0,0.0,517.74,533.87,554.81,531.8,543.44,534.18,0.0,0.0,,50529,10216,5.1,0.027086963408838902,0.9151750356407413,0.004276888959290353,0.0038808807223190242,0.003247267543164898,0.0,0.04490733407254871,0.17952783650458068,0.8076109936575053,0.0022903453136011278,0.009337561663143059,0.0012332628611698379,19.5,36.4,37.7,6.5,2.2,9.5,44.2,18.7,9.2,10.2,5.9,88.2,16.1
Maries,Missouri,529.960246233017,0.0,0.0,284.37,311.85,300.26,325.39,330.05,322.79,0.0,0.0,1.0,50434,6935,5.6,0.015891840607210626,0.924573055028463,0.002727703984819734,0.004981024667931689,0.0008301707779886148,0.0,0.049573055028463,0.17061412701739678,0.8157618947809684,0.0020959966464053656,0.010479983232026828,0.0010479983232026828,22.9,45.1,24.3,7.7,5.9,7.1,41.6,18.3,8.7,11.6,6.8,87.0,18.4
Marion,Missouri,444.004036333566,0.0,0.0,2562.95,2674.23,2690.38,2680.88,2731.12,2689.05,0.0,0.0,2.0,56213,22740,2.9,0.018089395267309377,0.8739702015775636,0.04778264680105171,0.002348816827344435,0.005784399649430325,0.00056091148115688,0.04925503943908852,0.23988612526221156,0.7428079112975726,0.002322445310158825,0.01423434222355409,0.0007491759065028469,12.8,37.4,41.7,8.1,2.8,7.5,37.5,19.8,7.7,15.0,9.8,89.7,24.7
Mercer,Missouri,455.1184159212432,0.0,0.0,216.57,214.06,229.11,214.61,245.41,173.86,0.0,0.0,2.0,52105,2705,2.9,0.04381006218202374,0.9301865460712266,0.0,0.0022611644997173543,0.0,0.0,0.020915771622385528,0.12478920741989882,0.8662169758291175,0.0005621135469364812,0.007307476110174255,0.0011242270938729624,25.7,45.1,25.3,4.0,2.2,6.8,43.4,19.3,7.8,13.3,7.2,91.0,20.5
Miller,Missouri,600.0796714199311,0.0,0.0,1096.26,1104.55,1146.36,1129.63,1155.7,1153.15,0.0,0.0,2.0,47288,19738,4.6,0.018849607636922578,0.9266240595421082,0.00473262681012863,0.004570827602944746,0.002588787314942157,0.0009707952431033087,0.04020710298519537,0.16459376514294943,0.821838152156356,0.0016960103375868196,0.010741398804716524,0.001130673558391213,18.6,46.7,29.0,5.8,2.2,8.7,38.8,20.8,8.4,14.8,6.3,89.1,21.1
Mississippi,Missouri,428.9568942085058,0.0,0.0,886.14,745.38,841.76,807.37,841.24,775.52,0.0,0.0,1.0,39127,10017,5.1,0.017730778405025047,0.7008030531923353,0.2433012642124513,0.002623837163075455,0.0015902043412578516,0.0,0.03275820942991174,0.24768713204373424,0.7436921783010934,0.001471825063078217,0.006307821698906644,0.0008410428931875525,27.7,48.9,20.8,2.6,6.7,14.0,47.7,13.0,4.9,9.4,4.3,79.3,13.7
Moniteau,Missouri,418.84255029466766,0.0,0.0,904.27,961.31,995.62,1023.76,1033.99,1119.59,0.0,0.0,3.0,58900,12041,3.0,0.05583920377431655,0.8846377560912557,0.01822529567633943,0.0025851483228850254,0.0027144057390292766,0.0010340593291540102,0.03393007173786596,0.1827581388850077,0.802570909598994,0.0011177867821713008,0.012295654603884308,0.0012575101299427134,24.6,38.5,27.7,9.2,7.1,6.5,42.8,19.7,5.2,13.3,5.3,86.4,18.7
Monroe,Missouri,670.0933852303023,0.0,0.0,319.05,261.17,273.31,280.45,287.47,264.47,0.0,0.0,2.0,46441,7039,1.2,0.01834756519732287,0.9118393722594046,0.02042464804984999,0.0036925917378259868,0.0035771982460189246,0.00011539349180706209,0.040964689591507036,0.20878875752844078,0.775596698639304,0.0017845192951148785,0.01249163506580415,0.0013383894713361588,21.5,29.0,47.9,1.7,3.6,6.5,49.2,17.7,6.7,12.4,3.9,90.0,16.4
Montgomery,Missouri,540.452302672545,0.0,0.0,549.61,587.63,632.29,622.64,670.31,634.33,0.0,0.0,1.0,54390,9188,3.0,0.02022610846140258,0.9224518636283342,0.008920685391273626,0.0019431195901784136,0.004416180886769122,0.0004416180886769122,0.039568980745451336,0.20928620928620928,0.7735620235620235,0.002079002079002079,0.014553014553014554,0.0005197505197505198,17.9,40.0,38.9,3.2,3.7,8.6,42.9,19.4,9.5,10.5,5.4,87.7,16.0
Morgan,Missouri,613.9837256842985,0.0,0.0,735.16,836.96,783.46,793.68,827.5,934.23,0.0,0.0,2.0,46078,16943,3.5,0.021232028944111206,0.9186898981243454,0.005998286203941731,0.004998571836618109,0.002903932209844806,0.00038084356850423686,0.04441588117680663,0.2028038368293454,0.784441867819121,0.0010540739959945188,0.010329925160746285,0.0013702961947928746,38.9,32.6,27.8,0.7,11.3,9.0,39.4,18.8,7.7,9.1,4.8,79.7,13.9
New Madrid,Missouri,696.9011517745624,0.0,0.0,1459.41,1393.89,1452.95,1423.24,1416.72,1551.54,0.0,0.0,1.0,42370,12942,4.0,0.015394912985274432,0.7673116709261287,0.1661798709991481,0.0015212364609954972,0.003772666423268833,6.0849458439819885e-05,0.04326396495071194,,,,,,17.4,47.0,29.6,5.9,5.3,11.4,46.0,14.8,9.5,6.9,6.2,83.3,13.0
Newton,Missouri,626.6205349754175,0.0,0.0,3151.41,3389.56,3306.01,3233.02,3385.67,3545.63,0.0,0.0,1.0,55820,46602,4.2,0.06150252353021416,0.8107863865775474,0.008917610148683672,0.023035738644114036,0.013606602100668394,0.013470195062065203,0.06706111035329422,0.20482309452561168,0.7787361380038725,0.0023587396585108256,0.013553951769054743,0.0005280760429501848,14.0,39.1,42.9,4.1,4.1,6.6,35.2,23.1,8.8,14.8,7.4,89.3,22.2
Nodaway,Missouri,877.9088468518856,333.06419117260765,2.278140842493897,789.45,767.89,805.45,838.19,836.91,827.12,0.0,0.0,3.0,47669,18088,2.3,0.02010263170283885,0.9081493338355068,0.017089590885551526,0.0014594416458735464,0.018360717480344617,9.415752554022881e-05,0.03361423661786168,0.2883857272819165,0.6939249974729607,0.0029313656120489233,0.013241686040634791,0.0015162235924390983,3.0,21.8,70.1,5.2,1.8,4.0,38.6,22.0,7.6,15.8,10.3,94.2,26.0
Oregon,Missouri,791.5406958192309,0.0,0.0,253.02,264.1,257.09,251.77,248.61,246.11,0.0,0.0,,35972,6970,4.5,0.013549507817023741,0.9253039953676896,0.0028951939779965257,0.007527504342790967,0.0009264620729588882,0.0,0.0493341053850608,0.17366533023844694,0.8117746359991559,0.00042202996412745304,0.012238868959696138,0.0018991348385735388,11.6,62.8,22.0,3.7,6.0,8.2,45.4,20.0,6.1,8.1,6.2,85.8,14.3
Osage,Missouri,613.4329666296258,0.0,0.0,668.8,676.43,683.71,658.88,663.82,682.66,0.0,0.0,7.0,67088,10684,1.0,0.009416905228265783,0.95585354828989,0.0018080458038270302,0.0021093867711315353,0.00022600572547837878,0.0007533524182612626,0.028702727135754103,0.1375513993898395,0.8522350444356015,0.0005305743467303355,0.00888712030773312,0.0007958615200955034,8.0,30.5,52.2,9.4,3.0,4.3,42.3,15.1,12.2,17.5,5.6,92.8,23.1
Ozark,Missouri,755.2106803723375,0.0,0.0,182.75,181.14,179.72,181.3,189.03,189.12,0.0,0.0,,36402,7197,6.2,0.012744066409446978,0.935344323629136,0.002221442768619198,0.004442885537238396,0.0016368525663509879,0.00058459020226821,0.04220741260376476,0.15460526315789475,0.8355263157894737,0.0014391447368421052,0.006578947368421052,0.001850328947368421,18.0,47.8,31.1,3.0,6.7,12.4,41.3,23.0,6.2,6.6,3.8,80.9,10.4
Pemiscot,Missouri,513.5754239354206,0.0,0.0,860.5,814.83,810.77,792.11,883.98,796.96,0.0,0.0,,35865,12060,9.6,0.026498946427431197,0.6497669369772046,0.27437583806908883,0.0018517336057723005,0.002234850903518294,0.0002554115318306622,0.04246216716684758,0.27201394943330426,0.7183958151700087,0.001046207497820401,0.007846556233653008,0.0006974716652136007,15.8,48.1,35.1,1.0,7.4,10.4,48.1,16.8,5.6,7.6,4.1,82.2,11.6
Perry,Missouri,484.2080066877108,0.0,0.0,2181.35,2224.73,2300.33,2129.94,2057.12,1937.27,0.0,0.0,3.0,56832,15203,5.1,0.020204684532601814,0.9314728845748048,0.005380882042625027,0.0015298586199620173,0.0064887106984595905,0.0,0.03434268833087149,0.17614057372710915,0.8105218587911507,0.001905366783105748,0.010797078437599238,0.0006351222610352493,21.6,28.0,41.6,8.9,5.4,8.9,40.9,16.6,7.8,14.4,5.9,85.6,20.3
Pettis,Missouri,686.3530320825599,0.0,0.0,2454.81,2395.7,2507.99,2439.34,2569.35,2686.6,0.0,0.0,4.0,51936,33562,3.9,0.093438808748255,0.8085388552815262,0.031479758026989296,0.0036993950674732434,0.0068403908794788275,0.002791996277338297,0.05137273150302467,0.2504581871498141,0.7254542598313871,0.003037126250196366,0.01995077760904854,0.0010996491595538565,15.4,34.8,45.2,4.5,4.9,7.5,34.4,23.4,11.2,10.9,7.6,87.6,18.5
Phelps,Missouri,674.2264649722798,0.0,0.0,2303.27,2379.58,2320.49,2267.06,2294.9,2316.36,0.004152907287783667,0.0014831811742084524,3.0,48124,36482,4.2,0.02820466866795107,0.8499708768313993,0.02302970563197276,0.005174963035978314,0.033738070702092386,0.00044804874770375014,0.057529459205161525,0.28807236304170075,0.6888798037612428,0.0032195421095666393,0.0187551103843009,0.0010731807031888797,5.7,19.4,66.2,8.8,2.6,5.6,31.4,21.6,7.1,16.4,15.2,91.8,31.6
Pike,Missouri,684.733635556709,0.0,0.0,756.45,754.68,749.38,717.63,753.13,739.88,0.0,0.0,1.0,47382,14133,4.8,0.024677318473872747,0.8746801614829135,0.05356229032808325,0.0022744072326149997,0.0013077841587536248,0.00039802126570762493,0.04133735145277762,0.22313190383365822,0.7619233268356075,0.0024691358024691358,0.012085769980506823,0.0003898635477582846,16.8,57.5,21.3,4.4,2.4,11.1,50.4,15.4,5.3,10.5,4.9,86.4,15.4
Platte,Missouri,426.67347691629385,0.0,0.0,16722.75,16504.39,17031.58,15981.98,17136.52,17487.22,0.0,0.0,5.0,85031,84652,3.6,0.06710208212297832,0.7630015555014149,0.07622893982271033,0.00366386176652486,0.025497104518450497,0.006512490863771809,0.055763788676699344,0.4745765671381177,0.5049240440020953,0.003177929107735289,0.01574995634712764,0.001571503404924044,13.2,27.9,44.7,14.1,1.0,2.6,21.7,22.6,7.7,27.6,16.8,96.4,44.3
Polk,Missouri,642.398502901084,0.0,0.0,1159.42,1240.9,1205.89,1195.39,1249.13,1307.49,0.0,0.0,,50890,25546,3.6,0.02509597385703861,0.9099907992004822,0.00767790856308893,0.006028110028871474,0.004156223230432438,0.00012690757955518894,0.04562327485009042,0.19151619755708976,0.7866436537440255,0.0014604354753053638,0.01845459373340414,0.0019251194901752523,10.4,24.7,59.2,5.8,4.2,7.9,37.4,23.0,7.2,12.8,7.5,87.9,20.3
Pulaski,Missouri,551.516617954763,0.0,0.0,4046.46,3985.02,4173.25,4325.42,4143.2,3885.15,0.005076909577781143,0.0018131819920646941,2.0,59252,43044,4.7,0.11266796404411084,0.664720600500417,0.11192660550458716,0.006190343805022704,0.03291631915485126,0.007450653322212955,0.060050041701417846,0.2594699597613431,0.7165949771055918,0.002497571805189399,0.019841820452338003,0.0015956708755376716,6.6,49.8,34.6,9.0,1.8,3.7,30.4,24.3,12.9,17.1,9.8,94.5,26.9
Putnam,Missouri,519.6522336000819,0.0,0.0,215.37,223.36,229.99,224.38,231.09,185.76,0.0,0.0,,46161,3712,4.0,0.0239265114291818,0.9497970519119846,0.002349925229651784,0.0010681478316599017,0.0,0.0,0.020935697500534076,0.15290131300296483,0.8403218975010589,0.0,0.005506141465480729,0.0012706480304955528,11.5,20.3,55.3,12.9,3.4,3.2,43.0,23.3,8.7,12.9,5.5,93.4,18.4
Ralls,Missouri,483.9067399760023,0.0,0.0,857.92,870.34,1113.81,1236.37,1405.62,1343.82,0.0,0.0,,58829,8461,5.3,0.00927088363109609,0.9380009657170449,0.011009174311926606,0.002510864316755191,0.0016417189763399324,0.00038628681796233703,0.03582810236600675,0.21282232426704345,0.7764040974920523,0.0012363122571529496,0.009007417873542917,0.0005298481102084069,24.9,43.9,26.3,4.8,3.3,5.2,48.8,19.3,7.6,11.3,4.5,91.5,15.8
Randolph,Missouri,487.7824147044861,0.0,0.0,2538.01,2435.86,2497.87,2464.84,2655.35,2628.52,0.0,0.0,2.0,51403,19805,5.3,0.02314290338242434,0.8606166046285807,0.05466094837352323,0.0041268813723903544,0.003843664023304742,0.00036413659168150185,0.05190969412526299,0.23129188384214444,0.746276991809382,0.002513030528667163,0.018615040953090096,0.0013030528667163069,9.2,36.6,49.9,4.3,2.8,7.6,41.2,21.3,10.1,12.4,4.7,89.6,17.1
Ray,Missouri,573.8933502515442,0.0,0.0,890.33,882.84,859.74,825.38,850.17,818.49,0.0,0.0,,67643,18494,3.1,0.025045340702996806,0.9021936263926074,0.009802228171690129,0.005743155712928578,0.003281803264530616,0.00034545297521374905,0.05255203385439157,0.26688986179071167,0.7163705039059147,0.002489484075886342,0.01244742037943171,0.0018027298480556271,16.6,50.6,27.0,5.7,2.8,7.5,45.1,22.4,7.0,10.7,4.5,89.7,15.1
Reynolds,Missouri,814.5449673964519,0.0,0.0,273.79,284.03,285.66,292.91,290.72,249.9,0.0,0.0,,41925,5151,10.0,0.01624015748031496,0.9299540682414699,0.0054133858267716535,0.003772965879265092,0.002952755905511811,0.00032808398950131233,0.038385826771653545,0.16040024257125532,0.8286840509399637,0.002425712553062462,0.0072771376591873865,0.001212856276531231,27.0,38.9,32.5,1.6,5.6,15.7,38.0,19.0,7.6,11.4,2.8,78.7,14.2
Ripley,Missouri,631.5735605425683,0.0,0.0,350.03,356.98,345.47,324.83,329.77,335.39,0.0,0.0,1.0,36089,8524,3.6,0.01189249929768705,0.9256484689577675,0.0029028935293566815,0.004120235977151419,0.0026219683490963574,9.364172675344133e-05,0.05056653244685832,0.1457057897498688,0.8464229490991779,0.0012244184012594017,0.00594717509183138,0.0006996676578625153,18.9,33.6,40.1,7.4,5.3,12.5,39.1,22.3,8.9,8.2,3.7,82.2,11.9
St. Charles,Missouri,592.5982018369153,0.0,0.0,28746.46,28869.83,29944.33,30228.39,32113.91,32785.79,0.0,0.0,27.0,91792,324459,3.1,0.0395077752170201,0.8287947056472109,0.05100897690876519,0.0015372771194930687,0.027310727381299013,0.0004910403640114296,0.049274296627860495,,,,,,8.5,31.9,44.8,14.8,1.3,3.3,22.8,21.7,9.0,26.5,15.5,95.4,42.0
St. Clair,Missouri,702.010742617842,0.0,0.0,205.89,217.66,222.77,222.25,228.93,232.13,0.0,0.0,,40470,7713,2.5,0.01917277035760448,0.9227703576044808,0.0028005170185264974,0.006785868160275743,0.002046531667384748,0.0007539853511417492,0.04480827229642396,,,,,,9.7,50.9,31.0,8.4,2.3,8.4,43.7,25.0,8.2,8.5,3.9,89.4,12.4
Ste. Genevieve,Missouri,506.7480227021368,0.0,0.0,1148.43,1211.9,1233.93,1267.93,1341.15,1284.55,0.0,0.0,3.0,62607,15007,4.8,0.01455706477623248,0.926835867741761,0.017316954380648304,0.0029222360517344014,0.0015693489907462525,0.0001082309648790519,0.035716218410087125,,,,,,17.4,39.8,28.7,14.1,2.7,5.9,39.3,22.9,12.8,9.4,7.0,91.5,16.4
St. Francois,Missouri,454.65428271592026,0.0,0.0,3841.58,3971.04,3869.45,3741.49,3864.91,3850.21,0.0,0.0,3.0,50015,54479,4.8,0.016272675652251874,0.8887062550431846,0.03952362451809569,0.0028690116852455095,0.006021935985176773,0.00031379815307372764,0.045112220196646846,,,,,,20.8,41.7,36.1,1.4,3.9,9.2,38.2,24.8,8.3,8.8,6.7,86.9,15.5
